"class","method","reference.x","set","precision","recall","f1","accuracy","reference.y","full_precision","full_recall","full_f1","full_accuracy"
"545","HSCs & MPPs","Seurat","",20,NA,NA,NA,NA,"BoneMarrow",0.615221088435374,0.898757763975155,0.730439172135285,0.898757763975155
"546","HSCs & MPPs","Seurat","",7,NA,NA,NA,NA,"BoneMarrow",0.615221088435374,0.898757763975155,0.730439172135285,0.898757763975155
"547","HSCs & MPPs","Seurat","",18,NA,NA,NA,NA,"BoneMarrow",0.615221088435374,0.898757763975155,0.730439172135285,0.898757763975155
"548","HSCs & MPPs","Seurat","",14,NA,NA,NA,NA,"BoneMarrow",0.615221088435374,0.898757763975155,0.730439172135285,0.898757763975155
"549","HSCs & MPPs","Seurat","",1,NA,NA,NA,NA,"BoneMarrow",0.615221088435374,0.898757763975155,0.730439172135285,0.898757763975155
"550","HSCs & MPPs","Seurat","",2,NA,NA,NA,NA,"BoneMarrow",0.615221088435374,0.898757763975155,0.730439172135285,0.898757763975155
"551","HSCs & MPPs","Seurat","",3,NA,NA,NA,NA,"BoneMarrow",0.615221088435374,0.898757763975155,0.730439172135285,0.898757763975155
"552","HSCs & MPPs","Seurat","",4,NA,NA,NA,NA,"BoneMarrow",0.615221088435374,0.898757763975155,0.730439172135285,0.898757763975155
"553","HSCs & MPPs","Seurat","",5,NA,NA,NA,NA,"BoneMarrow",0.615221088435374,0.898757763975155,0.730439172135285,0.898757763975155
"554","HSCs & MPPs","Seurat","",6,NA,NA,NA,NA,"BoneMarrow",0.615221088435374,0.898757763975155,0.730439172135285,0.898757763975155
"555","HSCs & MPPs","Seurat","",11,NA,NA,NA,NA,"BoneMarrow",0.615221088435374,0.898757763975155,0.730439172135285,0.898757763975155
"556","HSCs & MPPs","Seurat","",8,NA,NA,NA,NA,"BoneMarrow",0.615221088435374,0.898757763975155,0.730439172135285,0.898757763975155
"557","HSCs & MPPs","Seurat","",9,NA,NA,NA,NA,"BoneMarrow",0.615221088435374,0.898757763975155,0.730439172135285,0.898757763975155
"558","HSCs & MPPs","Seurat","",10,NA,NA,NA,NA,"BoneMarrow",0.615221088435374,0.898757763975155,0.730439172135285,0.898757763975155
"559","HSCs & MPPs","Seurat","",12,NA,NA,NA,NA,"BoneMarrow",0.615221088435374,0.898757763975155,0.730439172135285,0.898757763975155
"560","HSCs & MPPs","Seurat","",13,NA,NA,NA,NA,"BoneMarrow",0.615221088435374,0.898757763975155,0.730439172135285,0.898757763975155
"561","HSCs & MPPs","SingleCellNet","",1,NA,NA,NA,NA,"BoneMarrow",0.80952380952381,0.760248447204969,0.784112748238309,0.760248447204969
"562","HSCs & MPPs","SingleCellNet","",8,NA,NA,NA,NA,"BoneMarrow",0.80952380952381,0.760248447204969,0.784112748238309,0.760248447204969
"563","HSCs & MPPs","SingleCellNet","",9,NA,NA,NA,NA,"BoneMarrow",0.80952380952381,0.760248447204969,0.784112748238309,0.760248447204969
"564","HSCs & MPPs","SingleCellNet","",10,NA,NA,NA,NA,"BoneMarrow",0.80952380952381,0.760248447204969,0.784112748238309,0.760248447204969
"565","HSCs & MPPs","SingleCellNet","",11,NA,NA,NA,NA,"BoneMarrow",0.80952380952381,0.760248447204969,0.784112748238309,0.760248447204969
"566","HSCs & MPPs","SingleCellNet","",12,NA,NA,NA,NA,"BoneMarrow",0.80952380952381,0.760248447204969,0.784112748238309,0.760248447204969
"567","HSCs & MPPs","SingleCellNet","",13,NA,NA,NA,NA,"BoneMarrow",0.80952380952381,0.760248447204969,0.784112748238309,0.760248447204969
"568","HSCs & MPPs","SingleCellNet","",14,NA,NA,NA,NA,"BoneMarrow",0.80952380952381,0.760248447204969,0.784112748238309,0.760248447204969
"569","HSCs & MPPs","SingleCellNet","",2,NA,NA,NA,NA,"BoneMarrow",0.80952380952381,0.760248447204969,0.784112748238309,0.760248447204969
"570","HSCs & MPPs","SingleCellNet","",3,NA,NA,NA,NA,"BoneMarrow",0.80952380952381,0.760248447204969,0.784112748238309,0.760248447204969
"571","HSCs & MPPs","SingleCellNet","",4,NA,NA,NA,NA,"BoneMarrow",0.80952380952381,0.760248447204969,0.784112748238309,0.760248447204969
"572","HSCs & MPPs","SingleCellNet","",5,NA,NA,NA,NA,"BoneMarrow",0.80952380952381,0.760248447204969,0.784112748238309,0.760248447204969
"573","HSCs & MPPs","SingleCellNet","",6,NA,NA,NA,NA,"BoneMarrow",0.80952380952381,0.760248447204969,0.784112748238309,0.760248447204969
"574","HSCs & MPPs","SingleCellNet","",7,NA,NA,NA,NA,"BoneMarrow",0.80952380952381,0.760248447204969,0.784112748238309,0.760248447204969
"575","HSCs & MPPs","SingleCellNet","",20,NA,NA,NA,NA,"BoneMarrow",0.80952380952381,0.760248447204969,0.784112748238309,0.760248447204969
"576","HSCs & MPPs","SingleCellNet","",16,NA,NA,NA,NA,"BoneMarrow",0.80952380952381,0.760248447204969,0.784112748238309,0.760248447204969
"577","HSCs & MPPs","SingleCellNet","",17,NA,NA,NA,NA,"BoneMarrow",0.80952380952381,0.760248447204969,0.784112748238309,0.760248447204969
"578","HSCs & MPPs","SingleCellNet","",18,NA,NA,NA,NA,"BoneMarrow",0.80952380952381,0.760248447204969,0.784112748238309,0.760248447204969
"579","HSCs & MPPs","SingleCellNet","",15,NA,NA,NA,NA,"BoneMarrow",0.80952380952381,0.760248447204969,0.784112748238309,0.760248447204969
"580","HSCs & MPPs","SingleCellNet","",19,NA,NA,NA,NA,"BoneMarrow",0.80952380952381,0.760248447204969,0.784112748238309,0.760248447204969
"581","HSCs & MPPs","SingleR","",1,NA,NA,NA,NA,"BoneMarrow",0.565020576131687,0.852795031055901,0.67970297029703,0.852795031055901
"582","HSCs & MPPs","SingleR","",8,NA,NA,NA,NA,"BoneMarrow",0.565020576131687,0.852795031055901,0.67970297029703,0.852795031055901
"583","HSCs & MPPs","SingleR","",9,NA,NA,NA,NA,"BoneMarrow",0.565020576131687,0.852795031055901,0.67970297029703,0.852795031055901
"584","HSCs & MPPs","SingleR","",10,NA,NA,NA,NA,"BoneMarrow",0.565020576131687,0.852795031055901,0.67970297029703,0.852795031055901
"585","HSCs & MPPs","SingleR","",11,NA,NA,NA,NA,"BoneMarrow",0.565020576131687,0.852795031055901,0.67970297029703,0.852795031055901
"586","HSCs & MPPs","SingleR","",12,NA,NA,NA,NA,"BoneMarrow",0.565020576131687,0.852795031055901,0.67970297029703,0.852795031055901
"587","HSCs & MPPs","SingleR","",13,NA,NA,NA,NA,"BoneMarrow",0.565020576131687,0.852795031055901,0.67970297029703,0.852795031055901
"588","HSCs & MPPs","SingleR","",14,NA,NA,NA,NA,"BoneMarrow",0.565020576131687,0.852795031055901,0.67970297029703,0.852795031055901
"589","HSCs & MPPs","SingleR","",2,NA,NA,NA,NA,"BoneMarrow",0.565020576131687,0.852795031055901,0.67970297029703,0.852795031055901
"590","HSCs & MPPs","SingleR","",3,NA,NA,NA,NA,"BoneMarrow",0.565020576131687,0.852795031055901,0.67970297029703,0.852795031055901
"591","HSCs & MPPs","SingleR","",4,NA,NA,NA,NA,"BoneMarrow",0.565020576131687,0.852795031055901,0.67970297029703,0.852795031055901
"592","HSCs & MPPs","SingleR","",5,NA,NA,NA,NA,"BoneMarrow",0.565020576131687,0.852795031055901,0.67970297029703,0.852795031055901
"593","HSCs & MPPs","SingleR","",6,NA,NA,NA,NA,"BoneMarrow",0.565020576131687,0.852795031055901,0.67970297029703,0.852795031055901
"594","HSCs & MPPs","SingleR","",7,NA,NA,NA,NA,"BoneMarrow",0.565020576131687,0.852795031055901,0.67970297029703,0.852795031055901
"595","HSCs & MPPs","SingleR","",20,NA,NA,NA,NA,"BoneMarrow",0.565020576131687,0.852795031055901,0.67970297029703,0.852795031055901
"596","HSCs & MPPs","SingleR","",16,NA,NA,NA,NA,"BoneMarrow",0.565020576131687,0.852795031055901,0.67970297029703,0.852795031055901
"597","HSCs & MPPs","SingleR","",17,NA,NA,NA,NA,"BoneMarrow",0.565020576131687,0.852795031055901,0.67970297029703,0.852795031055901
"598","HSCs & MPPs","SingleR","",18,NA,NA,NA,NA,"BoneMarrow",0.565020576131687,0.852795031055901,0.67970297029703,0.852795031055901
"599","HSCs & MPPs","SingleR","",15,NA,NA,NA,NA,"BoneMarrow",0.565020576131687,0.852795031055901,0.67970297029703,0.852795031055901
"600","HSCs & MPPs","SingleR","",19,NA,NA,NA,NA,"BoneMarrow",0.565020576131687,0.852795031055901,0.67970297029703,0.852795031055901
"601","Lymphomyeloid prog","CellID","",1,NA,NA,NA,NA,"BoneMarrow",0.371391917896087,0.640486725663717,0.470158343483557,0.640486725663717
"602","Lymphomyeloid prog","CellID","",2,NA,NA,NA,NA,"BoneMarrow",0.371391917896087,0.640486725663717,0.470158343483557,0.640486725663717
"603","Lymphomyeloid prog","CellID","",9,NA,NA,NA,NA,"BoneMarrow",0.371391917896087,0.640486725663717,0.470158343483557,0.640486725663717
"604","Lymphomyeloid prog","CellID","",10,NA,NA,NA,NA,"BoneMarrow",0.371391917896087,0.640486725663717,0.470158343483557,0.640486725663717
"605","Lymphomyeloid prog","CellID","",11,NA,NA,NA,NA,"BoneMarrow",0.371391917896087,0.640486725663717,0.470158343483557,0.640486725663717
"606","Lymphomyeloid prog","CellID","",12,NA,NA,NA,NA,"BoneMarrow",0.371391917896087,0.640486725663717,0.470158343483557,0.640486725663717
"607","Lymphomyeloid prog","CellID","",13,NA,NA,NA,NA,"BoneMarrow",0.371391917896087,0.640486725663717,0.470158343483557,0.640486725663717
"608","Lymphomyeloid prog","CellID","",14,NA,NA,NA,NA,"BoneMarrow",0.371391917896087,0.640486725663717,0.470158343483557,0.640486725663717
"609","Lymphomyeloid prog","CellID","",15,NA,NA,NA,NA,"BoneMarrow",0.371391917896087,0.640486725663717,0.470158343483557,0.640486725663717
"610","Lymphomyeloid prog","CellID","",3,NA,NA,NA,NA,"BoneMarrow",0.371391917896087,0.640486725663717,0.470158343483557,0.640486725663717
"611","Lymphomyeloid prog","CellID","",4,NA,NA,NA,NA,"BoneMarrow",0.371391917896087,0.640486725663717,0.470158343483557,0.640486725663717
"612","Lymphomyeloid prog","CellID","",5,NA,NA,NA,NA,"BoneMarrow",0.371391917896087,0.640486725663717,0.470158343483557,0.640486725663717
"613","Lymphomyeloid prog","CellID","",6,NA,NA,NA,NA,"BoneMarrow",0.371391917896087,0.640486725663717,0.470158343483557,0.640486725663717
"614","Lymphomyeloid prog","CellID","",7,NA,NA,NA,NA,"BoneMarrow",0.371391917896087,0.640486725663717,0.470158343483557,0.640486725663717
"615","Lymphomyeloid prog","CellID","",8,NA,NA,NA,NA,"BoneMarrow",0.371391917896087,0.640486725663717,0.470158343483557,0.640486725663717
"616","Lymphomyeloid prog","CellID","",16,NA,NA,NA,NA,"BoneMarrow",0.371391917896087,0.640486725663717,0.470158343483557,0.640486725663717
"617","Lymphomyeloid prog","CellID","",17,NA,NA,NA,NA,"BoneMarrow",0.371391917896087,0.640486725663717,0.470158343483557,0.640486725663717
"618","Lymphomyeloid prog","CellID","",18,NA,NA,NA,NA,"BoneMarrow",0.371391917896087,0.640486725663717,0.470158343483557,0.640486725663717
"619","Lymphomyeloid prog","CellID","",19,NA,NA,NA,NA,"BoneMarrow",0.371391917896087,0.640486725663717,0.470158343483557,0.640486725663717
"620","Lymphomyeloid prog","CellID","",20,NA,NA,NA,NA,"BoneMarrow",0.371391917896087,0.640486725663717,0.470158343483557,0.640486725663717
"621","Lymphomyeloid prog","ItClust","",1,NA,NA,NA,NA,"BoneMarrow",0.0397398843930636,0.121681415929204,0.0599128540305011,0.121681415929204
"622","Lymphomyeloid prog","ItClust","",2,NA,NA,NA,NA,"BoneMarrow",0.0397398843930636,0.121681415929204,0.0599128540305011,0.121681415929204
"623","Lymphomyeloid prog","ItClust","",9,NA,NA,NA,NA,"BoneMarrow",0.0397398843930636,0.121681415929204,0.0599128540305011,0.121681415929204
"624","Lymphomyeloid prog","ItClust","",10,NA,NA,NA,NA,"BoneMarrow",0.0397398843930636,0.121681415929204,0.0599128540305011,0.121681415929204
"625","Lymphomyeloid prog","ItClust","",11,NA,NA,NA,NA,"BoneMarrow",0.0397398843930636,0.121681415929204,0.0599128540305011,0.121681415929204
"626","Lymphomyeloid prog","ItClust","",12,NA,NA,NA,NA,"BoneMarrow",0.0397398843930636,0.121681415929204,0.0599128540305011,0.121681415929204
"627","Lymphomyeloid prog","ItClust","",13,NA,NA,NA,NA,"BoneMarrow",0.0397398843930636,0.121681415929204,0.0599128540305011,0.121681415929204
"628","Lymphomyeloid prog","ItClust","",14,NA,NA,NA,NA,"BoneMarrow",0.0397398843930636,0.121681415929204,0.0599128540305011,0.121681415929204
"629","Lymphomyeloid prog","ItClust","",15,NA,NA,NA,NA,"BoneMarrow",0.0397398843930636,0.121681415929204,0.0599128540305011,0.121681415929204
"630","Lymphomyeloid prog","ItClust","",3,NA,NA,NA,NA,"BoneMarrow",0.0397398843930636,0.121681415929204,0.0599128540305011,0.121681415929204
"631","Lymphomyeloid prog","ItClust","",4,NA,NA,NA,NA,"BoneMarrow",0.0397398843930636,0.121681415929204,0.0599128540305011,0.121681415929204
"632","Lymphomyeloid prog","ItClust","",5,NA,NA,NA,NA,"BoneMarrow",0.0397398843930636,0.121681415929204,0.0599128540305011,0.121681415929204
"633","Lymphomyeloid prog","ItClust","",6,NA,NA,NA,NA,"BoneMarrow",0.0397398843930636,0.121681415929204,0.0599128540305011,0.121681415929204
"634","Lymphomyeloid prog","ItClust","",7,NA,NA,NA,NA,"BoneMarrow",0.0397398843930636,0.121681415929204,0.0599128540305011,0.121681415929204
"635","Lymphomyeloid prog","ItClust","",8,NA,NA,NA,NA,"BoneMarrow",0.0397398843930636,0.121681415929204,0.0599128540305011,0.121681415929204
"636","Lymphomyeloid prog","ItClust","",16,NA,NA,NA,NA,"BoneMarrow",0.0397398843930636,0.121681415929204,0.0599128540305011,0.121681415929204
"637","Lymphomyeloid prog","ItClust","",17,NA,NA,NA,NA,"BoneMarrow",0.0397398843930636,0.121681415929204,0.0599128540305011,0.121681415929204
"638","Lymphomyeloid prog","ItClust","",18,NA,NA,NA,NA,"BoneMarrow",0.0397398843930636,0.121681415929204,0.0599128540305011,0.121681415929204
"639","Lymphomyeloid prog","ItClust","",19,NA,NA,NA,NA,"BoneMarrow",0.0397398843930636,0.121681415929204,0.0599128540305011,0.121681415929204
"640","Lymphomyeloid prog","ItClust","",20,NA,NA,NA,NA,"BoneMarrow",0.0397398843930636,0.121681415929204,0.0599128540305011,0.121681415929204
"641","Lymphomyeloid prog","Seurat","",2,NA,NA,NA,NA,"BoneMarrow",0.665529010238908,0.43141592920354,0.523489932885906,0.43141592920354
"642","Lymphomyeloid prog","Seurat","",1,NA,NA,NA,NA,"BoneMarrow",0.665529010238908,0.43141592920354,0.523489932885906,0.43141592920354
"643","Lymphomyeloid prog","Seurat","",10,NA,NA,NA,NA,"BoneMarrow",0.665529010238908,0.43141592920354,0.523489932885906,0.43141592920354
"644","Lymphomyeloid prog","Seurat","",11,NA,NA,NA,NA,"BoneMarrow",0.665529010238908,0.43141592920354,0.523489932885906,0.43141592920354
"645","Lymphomyeloid prog","Seurat","",12,NA,NA,NA,NA,"BoneMarrow",0.665529010238908,0.43141592920354,0.523489932885906,0.43141592920354
"646","Lymphomyeloid prog","Seurat","",13,NA,NA,NA,NA,"BoneMarrow",0.665529010238908,0.43141592920354,0.523489932885906,0.43141592920354
"647","Lymphomyeloid prog","Seurat","",14,NA,NA,NA,NA,"BoneMarrow",0.665529010238908,0.43141592920354,0.523489932885906,0.43141592920354
"648","Lymphomyeloid prog","Seurat","",15,NA,NA,NA,NA,"BoneMarrow",0.665529010238908,0.43141592920354,0.523489932885906,0.43141592920354
"649","Lymphomyeloid prog","Seurat","",3,NA,NA,NA,NA,"BoneMarrow",0.665529010238908,0.43141592920354,0.523489932885906,0.43141592920354
"650","Lymphomyeloid prog","Seurat","",4,NA,NA,NA,NA,"BoneMarrow",0.665529010238908,0.43141592920354,0.523489932885906,0.43141592920354
"651","Lymphomyeloid prog","Seurat","",5,NA,NA,NA,NA,"BoneMarrow",0.665529010238908,0.43141592920354,0.523489932885906,0.43141592920354
"652","Lymphomyeloid prog","Seurat","",6,NA,NA,NA,NA,"BoneMarrow",0.665529010238908,0.43141592920354,0.523489932885906,0.43141592920354
"653","Lymphomyeloid prog","Seurat","",7,NA,NA,NA,NA,"BoneMarrow",0.665529010238908,0.43141592920354,0.523489932885906,0.43141592920354
"654","Lymphomyeloid prog","Seurat","",8,NA,NA,NA,NA,"BoneMarrow",0.665529010238908,0.43141592920354,0.523489932885906,0.43141592920354
"655","Lymphomyeloid prog","Seurat","",9,NA,NA,NA,NA,"BoneMarrow",0.665529010238908,0.43141592920354,0.523489932885906,0.43141592920354
"656","Lymphomyeloid prog","Seurat","",16,NA,NA,NA,NA,"BoneMarrow",0.665529010238908,0.43141592920354,0.523489932885906,0.43141592920354
"657","Lymphomyeloid prog","Seurat","",17,NA,NA,NA,NA,"BoneMarrow",0.665529010238908,0.43141592920354,0.523489932885906,0.43141592920354
"658","Lymphomyeloid prog","Seurat","",18,NA,NA,NA,NA,"BoneMarrow",0.665529010238908,0.43141592920354,0.523489932885906,0.43141592920354
"659","Lymphomyeloid prog","Seurat","",19,NA,NA,NA,NA,"BoneMarrow",0.665529010238908,0.43141592920354,0.523489932885906,0.43141592920354
"660","Lymphomyeloid prog","Seurat","",20,NA,NA,NA,NA,"BoneMarrow",0.665529010238908,0.43141592920354,0.523489932885906,0.43141592920354
"661","Lymphomyeloid prog","SingleCellNet","",16,NA,NA,NA,NA,"BoneMarrow",0.573604060913706,0.5,0.534278959810875,0.5
"662","Lymphomyeloid prog","SingleCellNet","",17,NA,NA,NA,NA,"BoneMarrow",0.573604060913706,0.5,0.534278959810875,0.5
"663","Lymphomyeloid prog","SingleCellNet","",18,NA,NA,NA,NA,"BoneMarrow",0.573604060913706,0.5,0.534278959810875,0.5
"664","Lymphomyeloid prog","SingleCellNet","",15,NA,NA,NA,NA,"BoneMarrow",0.573604060913706,0.5,0.534278959810875,0.5
"665","Lymphomyeloid prog","SingleCellNet","",20,NA,NA,NA,NA,"BoneMarrow",0.573604060913706,0.5,0.534278959810875,0.5
"666","Lymphomyeloid prog","SingleCellNet","",7,NA,NA,NA,NA,"BoneMarrow",0.573604060913706,0.5,0.534278959810875,0.5
"667","Lymphomyeloid prog","SingleCellNet","",8,NA,NA,NA,NA,"BoneMarrow",0.573604060913706,0.5,0.534278959810875,0.5
"668","Lymphomyeloid prog","SingleCellNet","",19,NA,NA,NA,NA,"BoneMarrow",0.573604060913706,0.5,0.534278959810875,0.5
"669","Lymphomyeloid prog","SingleCellNet","",1,NA,NA,NA,NA,"BoneMarrow",0.573604060913706,0.5,0.534278959810875,0.5
"670","Lymphomyeloid prog","SingleCellNet","",2,NA,NA,NA,NA,"BoneMarrow",0.573604060913706,0.5,0.534278959810875,0.5
"671","Lymphomyeloid prog","SingleCellNet","",3,NA,NA,NA,NA,"BoneMarrow",0.573604060913706,0.5,0.534278959810875,0.5
"672","Lymphomyeloid prog","SingleCellNet","",4,NA,NA,NA,NA,"BoneMarrow",0.573604060913706,0.5,0.534278959810875,0.5
"673","Lymphomyeloid prog","SingleCellNet","",5,NA,NA,NA,NA,"BoneMarrow",0.573604060913706,0.5,0.534278959810875,0.5
"674","Lymphomyeloid prog","SingleCellNet","",6,NA,NA,NA,NA,"BoneMarrow",0.573604060913706,0.5,0.534278959810875,0.5
"675","Lymphomyeloid prog","SingleCellNet","",11,NA,NA,NA,NA,"BoneMarrow",0.573604060913706,0.5,0.534278959810875,0.5
"676","Lymphomyeloid prog","SingleCellNet","",12,NA,NA,NA,NA,"BoneMarrow",0.573604060913706,0.5,0.534278959810875,0.5
"677","Lymphomyeloid prog","SingleCellNet","",9,NA,NA,NA,NA,"BoneMarrow",0.573604060913706,0.5,0.534278959810875,0.5
"678","Lymphomyeloid prog","SingleCellNet","",10,NA,NA,NA,NA,"BoneMarrow",0.573604060913706,0.5,0.534278959810875,0.5
"679","Lymphomyeloid prog","SingleCellNet","",13,NA,NA,NA,NA,"BoneMarrow",0.573604060913706,0.5,0.534278959810875,0.5
"680","Lymphomyeloid prog","SingleCellNet","",14,NA,NA,NA,NA,"BoneMarrow",0.573604060913706,0.5,0.534278959810875,0.5
"681","Lymphomyeloid prog","SingleR","",16,NA,NA,NA,NA,"BoneMarrow",0.382911392405063,0.535398230088496,0.446494464944649,0.535398230088496
"682","Lymphomyeloid prog","SingleR","",17,NA,NA,NA,NA,"BoneMarrow",0.382911392405063,0.535398230088496,0.446494464944649,0.535398230088496
"683","Lymphomyeloid prog","SingleR","",18,NA,NA,NA,NA,"BoneMarrow",0.382911392405063,0.535398230088496,0.446494464944649,0.535398230088496
"684","Lymphomyeloid prog","SingleR","",15,NA,NA,NA,NA,"BoneMarrow",0.382911392405063,0.535398230088496,0.446494464944649,0.535398230088496
"685","Lymphomyeloid prog","SingleR","",20,NA,NA,NA,NA,"BoneMarrow",0.382911392405063,0.535398230088496,0.446494464944649,0.535398230088496
"686","Lymphomyeloid prog","SingleR","",7,NA,NA,NA,NA,"BoneMarrow",0.382911392405063,0.535398230088496,0.446494464944649,0.535398230088496
"687","Lymphomyeloid prog","SingleR","",8,NA,NA,NA,NA,"BoneMarrow",0.382911392405063,0.535398230088496,0.446494464944649,0.535398230088496
"688","Lymphomyeloid prog","SingleR","",19,NA,NA,NA,NA,"BoneMarrow",0.382911392405063,0.535398230088496,0.446494464944649,0.535398230088496
"689","Lymphomyeloid prog","SingleR","",1,NA,NA,NA,NA,"BoneMarrow",0.382911392405063,0.535398230088496,0.446494464944649,0.535398230088496
"690","Lymphomyeloid prog","SingleR","",2,NA,NA,NA,NA,"BoneMarrow",0.382911392405063,0.535398230088496,0.446494464944649,0.535398230088496
"691","Lymphomyeloid prog","SingleR","",3,NA,NA,NA,NA,"BoneMarrow",0.382911392405063,0.535398230088496,0.446494464944649,0.535398230088496
"692","Lymphomyeloid prog","SingleR","",4,NA,NA,NA,NA,"BoneMarrow",0.382911392405063,0.535398230088496,0.446494464944649,0.535398230088496
"693","Lymphomyeloid prog","SingleR","",5,NA,NA,NA,NA,"BoneMarrow",0.382911392405063,0.535398230088496,0.446494464944649,0.535398230088496
"694","Lymphomyeloid prog","SingleR","",6,NA,NA,NA,NA,"BoneMarrow",0.382911392405063,0.535398230088496,0.446494464944649,0.535398230088496
"695","Lymphomyeloid prog","SingleR","",11,NA,NA,NA,NA,"BoneMarrow",0.382911392405063,0.535398230088496,0.446494464944649,0.535398230088496
"696","Lymphomyeloid prog","SingleR","",12,NA,NA,NA,NA,"BoneMarrow",0.382911392405063,0.535398230088496,0.446494464944649,0.535398230088496
"697","Lymphomyeloid prog","SingleR","",9,NA,NA,NA,NA,"BoneMarrow",0.382911392405063,0.535398230088496,0.446494464944649,0.535398230088496
"698","Lymphomyeloid prog","SingleR","",10,NA,NA,NA,NA,"BoneMarrow",0.382911392405063,0.535398230088496,0.446494464944649,0.535398230088496
"699","Lymphomyeloid prog","SingleR","",13,NA,NA,NA,NA,"BoneMarrow",0.382911392405063,0.535398230088496,0.446494464944649,0.535398230088496
"700","Lymphomyeloid prog","SingleR","",14,NA,NA,NA,NA,"BoneMarrow",0.382911392405063,0.535398230088496,0.446494464944649,0.535398230088496
"701","Megakaryocyte progenitors","CellID","",15,NA,NA,NA,NA,"BoneMarrow",0.426470588235294,0.480662983425414,0.451948051948052,0.480662983425414
"702","Megakaryocyte progenitors","CellID","",16,NA,NA,NA,NA,"BoneMarrow",0.426470588235294,0.480662983425414,0.451948051948052,0.480662983425414
"703","Megakaryocyte progenitors","CellID","",17,NA,NA,NA,NA,"BoneMarrow",0.426470588235294,0.480662983425414,0.451948051948052,0.480662983425414
"704","Megakaryocyte progenitors","CellID","",18,NA,NA,NA,NA,"BoneMarrow",0.426470588235294,0.480662983425414,0.451948051948052,0.480662983425414
"705","Megakaryocyte progenitors","CellID","",19,NA,NA,NA,NA,"BoneMarrow",0.426470588235294,0.480662983425414,0.451948051948052,0.480662983425414
"706","Megakaryocyte progenitors","CellID","",20,NA,NA,NA,NA,"BoneMarrow",0.426470588235294,0.480662983425414,0.451948051948052,0.480662983425414
"707","Megakaryocyte progenitors","CellID","",7,NA,NA,NA,NA,"BoneMarrow",0.426470588235294,0.480662983425414,0.451948051948052,0.480662983425414
"708","Megakaryocyte progenitors","CellID","",8,NA,NA,NA,NA,"BoneMarrow",0.426470588235294,0.480662983425414,0.451948051948052,0.480662983425414
"709","Megakaryocyte progenitors","CellID","",9,NA,NA,NA,NA,"BoneMarrow",0.426470588235294,0.480662983425414,0.451948051948052,0.480662983425414
"710","Megakaryocyte progenitors","CellID","",1,NA,NA,NA,NA,"BoneMarrow",0.426470588235294,0.480662983425414,0.451948051948052,0.480662983425414
"711","Megakaryocyte progenitors","CellID","",2,NA,NA,NA,NA,"BoneMarrow",0.426470588235294,0.480662983425414,0.451948051948052,0.480662983425414
"712","Megakaryocyte progenitors","CellID","",3,NA,NA,NA,NA,"BoneMarrow",0.426470588235294,0.480662983425414,0.451948051948052,0.480662983425414
"713","Megakaryocyte progenitors","CellID","",4,NA,NA,NA,NA,"BoneMarrow",0.426470588235294,0.480662983425414,0.451948051948052,0.480662983425414
"714","Megakaryocyte progenitors","CellID","",5,NA,NA,NA,NA,"BoneMarrow",0.426470588235294,0.480662983425414,0.451948051948052,0.480662983425414
"715","Megakaryocyte progenitors","CellID","",6,NA,NA,NA,NA,"BoneMarrow",0.426470588235294,0.480662983425414,0.451948051948052,0.480662983425414
"716","Megakaryocyte progenitors","CellID","",11,NA,NA,NA,NA,"BoneMarrow",0.426470588235294,0.480662983425414,0.451948051948052,0.480662983425414
"717","Megakaryocyte progenitors","CellID","",12,NA,NA,NA,NA,"BoneMarrow",0.426470588235294,0.480662983425414,0.451948051948052,0.480662983425414
"718","Megakaryocyte progenitors","CellID","",13,NA,NA,NA,NA,"BoneMarrow",0.426470588235294,0.480662983425414,0.451948051948052,0.480662983425414
"719","Megakaryocyte progenitors","CellID","",10,NA,NA,NA,NA,"BoneMarrow",0.426470588235294,0.480662983425414,0.451948051948052,0.480662983425414
"720","Megakaryocyte progenitors","CellID","",14,NA,NA,NA,NA,"BoneMarrow",0.426470588235294,0.480662983425414,0.451948051948052,0.480662983425414
"721","Megakaryocyte progenitors","ItClust","",15,NA,NA,NA,NA,"BoneMarrow",0.0160513643659711,0.0552486187845304,0.0248756218905473,0.0552486187845304
"722","Megakaryocyte progenitors","ItClust","",16,NA,NA,NA,NA,"BoneMarrow",0.0160513643659711,0.0552486187845304,0.0248756218905473,0.0552486187845304
"723","Megakaryocyte progenitors","ItClust","",17,NA,NA,NA,NA,"BoneMarrow",0.0160513643659711,0.0552486187845304,0.0248756218905473,0.0552486187845304
"724","Megakaryocyte progenitors","ItClust","",18,NA,NA,NA,NA,"BoneMarrow",0.0160513643659711,0.0552486187845304,0.0248756218905473,0.0552486187845304
"725","Megakaryocyte progenitors","ItClust","",19,NA,NA,NA,NA,"BoneMarrow",0.0160513643659711,0.0552486187845304,0.0248756218905473,0.0552486187845304
"726","Megakaryocyte progenitors","ItClust","",20,NA,NA,NA,NA,"BoneMarrow",0.0160513643659711,0.0552486187845304,0.0248756218905473,0.0552486187845304
"727","Megakaryocyte progenitors","ItClust","",7,NA,NA,NA,NA,"BoneMarrow",0.0160513643659711,0.0552486187845304,0.0248756218905473,0.0552486187845304
"728","Megakaryocyte progenitors","ItClust","",8,NA,NA,NA,NA,"BoneMarrow",0.0160513643659711,0.0552486187845304,0.0248756218905473,0.0552486187845304
