"id","reference","CellID","ItClust","Seurat","SingleCellNet","SingleR"
"2539","X255595","BoneMarrow",0,1,1,1,1
"2540","X255610","BoneMarrow",0.5,0.2,0.5,0,0
"2541","X255688","BoneMarrow",1,1,1,1,1
"2542","X255704","BoneMarrow",0.55,1,1,1,1
"2543","X255719","BoneMarrow",1,0,0.5,1,1
"2544","X255793","BoneMarrow",0,1,0.3,1,0
"2545","X255828","BoneMarrow",1,1,1,1,0.9
"2546","X255910","BoneMarrow",0,0,0.3,1,1
"2547","X255940","BoneMarrow",1,0,1,1,1
"2548","X256080","BoneMarrow",1,1,1,1,1
"2549","X256100","BoneMarrow",0,0.9,0.6,0.4,0
"2550","X25612","BoneMarrow",0.7,1,1,1,1
"2551","X256271","BoneMarrow",1,0,1,1,1
"2552","X25635","BoneMarrow",1,0.6,1,0,0
"2553","X256366","BoneMarrow",0,1,1,1,1
"2554","X256443","BoneMarrow",0.15,0,1,1,1
"2555","X256445","BoneMarrow",1,0,1,1,1
"2556","X256511","BoneMarrow",1,1,1,1,1
"2557","X256540","BoneMarrow",0,1,1,1,1
"2558","X256598","BoneMarrow",1,1,1,1,1
"2559","X256692","BoneMarrow",1,1,1,1,1
"2560","X256703","BoneMarrow",0.4,1,0.8,1,1
"2561","X256792","BoneMarrow",0.7,1,1,1,1
"2562","X256903","BoneMarrow",1,0,1,1,1
"2563","X256912","BoneMarrow",0,1,0.2,0.8,0.8
"2564","X256970","BoneMarrow",1,1,1,1,1
"2565","X256988","BoneMarrow",1,0,1,0.9,0.2
"2566","X256997","BoneMarrow",1,1,1,1,1
"2567","X257022","BoneMarrow",0.9,0.4,1,0.5,1
"2568","X257057","BoneMarrow",1,1,1,1,1
"2569","X257144","BoneMarrow",0.9,0,0.8,1,1
"2570","X257243","BoneMarrow",1,0,1,1,1
"2571","X257265","BoneMarrow",0,0,1,1,1
"2572","X257470","BoneMarrow",1,1,1,1,1
"2573","X257492","BoneMarrow",1,1,1,1,1
"2574","X257532","BoneMarrow",0.05,0,1,1,1
"2575","X257786","BoneMarrow",1,0,1,1,1
"2576","X257815","BoneMarrow",1,0,0.9,1,1
"2577","X257883","BoneMarrow",0.95,0,1,1,1
"2578","X257888","BoneMarrow",0,0.6,0.1,0.9,0
"2579","X257994","BoneMarrow",1,1,1,1,1
"2580","X258100","BoneMarrow",1,0,1,1,1
"2581","X25816","BoneMarrow",1,1,1,1,1
"2582","X258174","BoneMarrow",1,1,1,1,1
"2583","X258220","BoneMarrow",1,1,1,1,1
"2584","X258367","BoneMarrow",1,1,1,1,1
"2585","X258401","BoneMarrow",1,0,1,1,1
"2586","X258466","BoneMarrow",0,0,1,1,0.2
"2587","X258511","BoneMarrow",0.9,0.8,0,0,0
"2588","X258566","BoneMarrow",0.9,0,1,1,1
"2589","X258644","BoneMarrow",1,0,0.9,0.9,1
"2590","X258664","BoneMarrow",0,0,1,1,1
"2591","X258692","BoneMarrow",0.5,0,1,1,1
"2592","X258695","BoneMarrow",1,1,1,1,1
"2593","X258759","BoneMarrow",0,0,0.9,1,1
"2594","X258825","BoneMarrow",1,1,1,1,0.5
"2595","X258956","BoneMarrow",1,1,1,1,1
"2596","X259028","BoneMarrow",0,0,1,1,1
"2597","X25903","BoneMarrow",1,0,1,1,0.8
"2598","X259052","BoneMarrow",0.75,1,1,1,1
"2599","X259054","BoneMarrow",1,1,1,1,1
"2600","X259093","BoneMarrow",0.2,0.2,1,0,0
"2601","X259218","BoneMarrow",0.9,1,1,1,1
"2602","X259304","BoneMarrow",0,0,1,1,1
"2603","X259331","BoneMarrow",0,1,1,1,0.2
"2604","X259378","BoneMarrow",0,1,1,1,1
"2605","X259412","BoneMarrow",1,0,1,1,1
"2606","X259518","BoneMarrow",0,0,1,1,1
"2607","X259527","BoneMarrow",1,0,1,1,1
"2608","X259659","BoneMarrow",0,0,0.4,1,0.2
"2609","X259755","BoneMarrow",1,1,1,1,1
"2610","X259765","BoneMarrow",1,1,1,1,1
"2611","X259768","BoneMarrow",1,0,1,1,1
"2612","X259889","BoneMarrow",1,0,1,1,1
"2613","X259891","BoneMarrow",0,0,0,1,1
"2614","X259940","BoneMarrow",1,1,1,1,0.1
"2615","X260054","BoneMarrow",1,1,1,1,1
"2616","X260101","BoneMarrow",1,0,1,1,1
"2617","X260112","BoneMarrow",1,1,1,1,1
"2618","X260213","BoneMarrow",0,1,1,1,0.8
"2619","X260232","BoneMarrow",0,1,1,1,0
"2620","X260254","BoneMarrow",1,0,1,1,1
"2621","X260410","BoneMarrow",0.1,1,1,1,1
"2622","X260564","BoneMarrow",0,0,1,0,1
"2623","X260833","BoneMarrow",0,1,1,1,1
"2624","X260835","BoneMarrow",1,0,1,1,1
"2625","X260887","BoneMarrow",0,0,1,1,0.9
"2626","X260888","BoneMarrow",0.55,0,1,1,0.8
"2627","X260898","BoneMarrow",0,0,0.8,1,1
"2628","X260937","BoneMarrow",1,0,1,1,1
"2629","X260941","BoneMarrow",1,0,1,1,1
"2630","X260986","BoneMarrow",1,0,1,1,1
"2631","X260993","BoneMarrow",0,0.9,0.9,0.7,1
"2632","X26102","BoneMarrow",1,0.5,1,1,1
"2633","X261055","BoneMarrow",0,1,1,1,1
"2634","X261119","BoneMarrow",0,1,1,1,1
"2635","X261278","BoneMarrow",0,0,1,1,1
"2636","X261360","BoneMarrow",0,0.8,1,1,0.9
"2637","X26137","BoneMarrow",0,1,0.9,1,1
"2638","X261381","BoneMarrow",0,0.4,1,1,0.2
"2639","X261470","BoneMarrow",1,0,1,1,0.8
"2640","X261519","BoneMarrow",1,0,1,1,1
"2641","X261601","BoneMarrow",1,0,1,1,1
"2642","X261636","BoneMarrow",0,0,1,1,1
"2643","X261654","BoneMarrow",1,0,1,1,1
"2644","X261768","BoneMarrow",1,0,1,0.9,1
"2645","X261784","BoneMarrow",1,0,1,1,1
"2646","X261812","BoneMarrow",0,0.7,1,1,0.9
"2647","X261827","BoneMarrow",1,0,1,1,1
"2648","X261831","BoneMarrow",1,1,0.9,1,1
"2649","X261870","BoneMarrow",0,0,0.8,1,1
"2650","X261930","BoneMarrow",1,0,1,0.5,1
"2651","X261983","BoneMarrow",1,0,1,1,1
"2652","X261987","BoneMarrow",0,0,1,1,0.8
"2653","X262064","BoneMarrow",0.9,1,1,1,1
"2654","X262155","BoneMarrow",0,0,0.2,0.1,0
"2655","X262163","BoneMarrow",0,0,1,1,1
"2656","X262258","BoneMarrow",0.5,1,1,1,1
"2657","X262475","BoneMarrow",1,0,1,1,1
"2658","X262507","BoneMarrow",1,1,1,1,1
"2659","X262555","BoneMarrow",1,0,0.9,1,0.8
"2660","X262719","BoneMarrow",1,1,1,1,1
"2661","X262772","BoneMarrow",1,1,0.8,1,0
"2662","X262786","BoneMarrow",0,0,1,1,1
"2663","X26280","BoneMarrow",0,1,1,1,1
"2664","X262933","BoneMarrow",1,0,1,1,1
"2665","X263032","BoneMarrow",1,0,1,1,1
"2666","X263057","BoneMarrow",1,0,1,0.8,0.8
"2667","X263276","BoneMarrow",0,0,1,1,1
"2668","X263460","BoneMarrow",0.6,0.2,1,1,1
"2669","X263502","BoneMarrow",0.8,0,1,1,1
"2670","X263549","BoneMarrow",0,0,1,1,1
"2671","X263556","BoneMarrow",0.9,1,1,1,1
"2672","X263594","BoneMarrow",1,0,1,1,1
"2673","X263719","BoneMarrow",1,0,1,1,1
"2674","X263869","BoneMarrow",1,0,1,1,1
"2675","X263964","BoneMarrow",0.9,1,1,1,1
"2676","X264061","BoneMarrow",0.1,0,0.7,0,0.2
"2677","X264153","BoneMarrow",1,1,1,1,1
"2678","X26423","BoneMarrow",1,0,1,1,1
"2679","X26427","BoneMarrow",0,1,1,1,0.8
"2680","X264372","BoneMarrow",1,0,1,1,1
"2681","X264437","BoneMarrow",0,0.1,1,1,0
"2682","X26447","BoneMarrow",0,0,0,1,1
"2683","X264492","BoneMarrow",1,0,1,1,1
"2684","X264499","BoneMarrow",0,1,1,1,1
"2685","X264580","BoneMarrow",0,1,1,1,1
"2686","X264750","BoneMarrow",1,1,1,1,1
"2687","X264831","BoneMarrow",1,0,1,1,1
"2688","X26497","BoneMarrow",0,1,0.5,1,0
"2689","X265044","BoneMarrow",0,1,1,1,1
"2690","X265162","BoneMarrow",0,1,1,1,1
"2691","X265183","BoneMarrow",0,0.8,1,1,1
"2692","X2652","BoneMarrow",0.7,1,1,1,1
"2693","X265207","BoneMarrow",0,1,1,1,1
"2694","X26521","BoneMarrow",1,0,1,1,1
"2695","X265291","BoneMarrow",1,0,1,1,1
"2696","X265302","BoneMarrow",0.15,1,1,1,1
"2697","X26538","BoneMarrow",0,1,1,1,0
"2698","X265399","BoneMarrow",1,0,1,1,1
"2699","X265400","BoneMarrow",0,0,0,0,0
"2700","X26542","BoneMarrow",0.95,0,1,1,1
"2701","X265548","BoneMarrow",0.6,0,1,1,0.8
"2702","X265651","BoneMarrow",1,1,1,1,1
"2703","X265867","BoneMarrow",0.2,0,1,1,1
"2704","X265908","BoneMarrow",0.6,0,1,1,1
"2705","X266057","BoneMarrow",0.5,1,0.9,0.4,1
"2706","X266214","BoneMarrow",1,1,1,1,1
"2707","X266305","BoneMarrow",0,1,1,1,0
"2708","X266307","BoneMarrow",1,1,0.5,1,0
"2709","X26635","BoneMarrow",1,1,1,1,1
"2710","X266411","BoneMarrow",1,1,1,1,0.9
"2711","X266536","BoneMarrow",0.8,1,1,1,1
"2712","X266547","BoneMarrow",1,0,1,0.9,1
"2713","X266576","BoneMarrow",0,0,0,0.6,0
"2714","X266585","BoneMarrow",0,0,0,1,1
"2715","X266670","BoneMarrow",1,1,1,1,1
"2716","X266672","BoneMarrow",1,1,1,1,1
"2717","X266731","BoneMarrow",1,0,1,1,1
"2718","X266789","BoneMarrow",1,0,1,1,1
"2719","X266806","BoneMarrow",1,1,1,1,1
"2720","X266821","BoneMarrow",0.5,0,1,0.8,0.8
"2721","X267009","BoneMarrow",1,0,1,1,1
"2722","X267065","BoneMarrow",1,1,1,1,1
"2723","X267090","BoneMarrow",1,0,1,1,1
"2724","X267174","BoneMarrow",1,1,1,1,1
"2725","X26729","BoneMarrow",1,0,1,1,1
"2726","X267439","BoneMarrow",0,0,1,1,1
"2727","X26744","BoneMarrow",1,1,1,1,1
"2728","X267643","BoneMarrow",0,0,0.9,0,0
"2729","X267681","BoneMarrow",1,1,1,1,1
"2730","X267718","BoneMarrow",1,0,1,1,1
"2731","X267815","BoneMarrow",0.8,1,1,1,1
"2732","X268131","BoneMarrow",1,1,1,1,1
"2733","X268136","BoneMarrow",0,1,0.5,1,1
"2734","X268229","BoneMarrow",0,0,1,1,1
"2735","X268235","BoneMarrow",1,0,1,1,1
"2736","X268250","BoneMarrow",0.05,1,1,1,1
"2737","X268284","BoneMarrow",0,1,1,1,0
"2738","X268371","BoneMarrow",0,0.9,1,1,1
"2739","X268492","BoneMarrow",0,0,1,1,1
"2740","X268525","BoneMarrow",0,0,0.8,0.6,1
"2741","X268527","BoneMarrow",0,0,1,1,1
"2742","X268533","BoneMarrow",0,1,1,1,0.6
"2743","X268538","BoneMarrow",0,0,1,1,1
"2744","X268583","BoneMarrow",0,0,1,1,1
"2745","X2688","BoneMarrow",1,1,1,1,1
"2746","X268932","BoneMarrow",0.75,1,1,1,1
"2747","X269031","BoneMarrow",1,1,1,1,1
"2748","X269071","BoneMarrow",0.25,0,1,1,1
"2749","X269183","BoneMarrow",1,1,1,1,1
"2750","X269252","BoneMarrow",1,1,1,1,1
"2751","X269272","BoneMarrow",1,0,1,1,1
"2752","X269314","BoneMarrow",0.65,0,1,1,0.9
"2753","X269366","BoneMarrow",0,0.3,0,0,0
"2754","X269370","BoneMarrow",0,0.6,1,1,1
"2755","X269388","BoneMarrow",1,1,1,1,1
"2756","X269429","BoneMarrow",1,1,1,1,1
"2757","X269460","BoneMarrow",0,0,1,1,1
"2758","X269662","BoneMarrow",0,0.9,0,0.8,0.9
"2759","X269711","BoneMarrow",0.6,1,0.7,0.6,0
"2760","X269743","BoneMarrow",1,0.9,1,1,1
"2761","X269822","BoneMarrow",0,0,0.9,0,0
"2762","X269857","BoneMarrow",0,0.2,1,1,1
"2763","X269858","BoneMarrow",0,0,1,1,1
"2764","X269887","BoneMarrow",1,1,1,1,1
"2765","X269900","BoneMarrow",0,0,0.1,0.3,0
"2766","X270016","BoneMarrow",0,0,1,1,1
"2767","X270019","BoneMarrow",1,0,1,1,1
"2768","X270080","BoneMarrow",0.1,1,1,1,1
"2769","X270210","BoneMarrow",1,1,1,0.9,1
"2770","X270285","BoneMarrow",0,0,1,1,0.8
"2771","X270295","BoneMarrow",0,1,1,1,1
"2772","X270475","BoneMarrow",0.9,0,1,1,1
"2773","X270494","BoneMarrow",1,1,1,1,1
"2774","X270554","BoneMarrow",0,1,0.3,1,0.4
"2775","X270598","BoneMarrow",1,1,1,1,1
"2776","X270654","BoneMarrow",0,1,0.9,1,0
"2777","X27077","BoneMarrow",0,0.2,0.6,0.9,1
"2778","X270902","BoneMarrow",1,1,1,1,1
"2779","X270996","BoneMarrow",1,1,1,1,1
"2780","X271255","BoneMarrow",0,0,1,1,1
"2781","X271359","BoneMarrow",1,1,1,1,1
"2782","X2714","BoneMarrow",1,1,0.4,1,1
"2783","X271560","BoneMarrow",1,0,1,1,1
"2784","X27160","BoneMarrow",1,0,1,1,1
"2785","X271627","BoneMarrow",0.15,1,1,1,1
"2786","X271631","BoneMarrow",1,1,1,1,1
"2787","X271720","BoneMarrow",0,0,1,1,1
"2788","X271721","BoneMarrow",1,0,1,1,1
"2789","X271730","BoneMarrow",1,1,1,0.6,1
"2790","X271812","BoneMarrow",1,1,1,1,1
"2791","X271817","BoneMarrow",1,0,1,1,1
"2792","X271857","BoneMarrow",0,0.8,1,0.9,0.1
"2793","X271864","BoneMarrow",0.9,1,1,1,1
"2794","X27187","BoneMarrow",0.8,1,1,1,1
"2795","X271920","BoneMarrow",1,1,1,1,0.6
"2796","X271982","BoneMarrow",0,0,1,1,1
"2797","X271984","BoneMarrow",1,1,1,1,1
"2798","X272061","BoneMarrow",0,0,1,1,1
"2799","X272062","BoneMarrow",1,1,1,1,1
"2800","X272164","BoneMarrow",0,1,1,1,1
"2801","X272274","BoneMarrow",1,0,1,1,1
"2802","X272286","BoneMarrow",1,1,1,1,1
"2803","X272302","BoneMarrow",0,0,1,1,1
"2804","X272359","BoneMarrow",1,0,1,1,1
"2805","X272375","BoneMarrow",0.3,1,1,1,1
"2806","X272391","BoneMarrow",1,1,1,1,1
"2807","X272437","BoneMarrow",0,0,1,1,0
"2808","X272649","BoneMarrow",0.9,1,1,1,1
"2809","X272717","BoneMarrow",1,0,0.9,1,1
"2810","X272750","BoneMarrow",1,1,1,1,1
"2811","X272810","BoneMarrow",0,1,0,1,0
"2812","X272860","BoneMarrow",0,0.8,0,1,0
"2813","X272894","BoneMarrow",1,1,1,1,1
"2814","X272943","BoneMarrow",1,0,1,1,1
"2815","X27299","BoneMarrow",1,1,1,1,1
"2816","X273000","BoneMarrow",0,1,0,0.9,0
"2817","X273099","BoneMarrow",0,1,1,1,1
"2818","X273121","BoneMarrow",0,0,0.3,1,0.8
"2819","X273128","BoneMarrow",0,0,1,1,1
"2820","X273147","BoneMarrow",1,1,1,1,1
"2821","X273231","BoneMarrow",1,0,1,1,1
"2822","X273292","BoneMarrow",1,0,1,1,1
"2823","X273362","BoneMarrow",1,1,1,1,1
"2824","X273426","BoneMarrow",0,0,1,1,1
"2825","X273432","BoneMarrow",0.5,0,1,1,1
"2826","X273563","BoneMarrow",1,0.6,1,1,1
"2827","X273564","BoneMarrow",0,1,0.3,0,0
"2828","X27363","BoneMarrow",0,1,1,1,1
"2829","X273645","BoneMarrow",1,1,1,1,1
"2830","X273649","BoneMarrow",0.2,1,0,0,0
"2831","X273661","BoneMarrow",0.1,1,1,1,1
"2832","X273672","BoneMarrow",1,1,1,1,1
"2833","X273684","BoneMarrow",0.25,0,1,1,1
"2834","X27370","BoneMarrow",0,1,0.7,1,1
"2835","X273744","BoneMarrow",1,0,1,1,1
"2836","X273861","BoneMarrow",1,1,1,1,1
"2837","X273923","BoneMarrow",0,1,0.8,1,0
"2838","X273941","BoneMarrow",0.8,0,1,1,1
"2839","X27403","BoneMarrow",0,1,0.9,1,0
"2840","X274067","BoneMarrow",1,1,1,1,1
"2841","X274111","BoneMarrow",0,0,1,1,1
"2842","X274246","BoneMarrow",1,0,1,1,1
"2843","X274337","BoneMarrow",0,1,1,1,1
"2844","X274354","BoneMarrow",0.85,0,1,1,1
"2845","X274388","BoneMarrow",0,1,1,1,1
"2846","X27439","BoneMarrow",1,1,0.5,1,1
"2847","X274487","BoneMarrow",0,0,1,1,1
"2848","X274542","BoneMarrow",0,1,0,0.3,0.2
"2849","X274752","BoneMarrow",1,1,1,1,1
"2850","X274777","BoneMarrow",0,1,1,0.9,1
"2851","X274802","BoneMarrow",1,0,1,1,1
"2852","X274872","BoneMarrow",1,0,1,1,1
"2853","X274978","BoneMarrow",0.9,0,1,1,1
"2854","X274992","BoneMarrow",0.6,0,1,1,1
"2855","X274998","BoneMarrow",1,1,1,1,1
"2856","X275175","BoneMarrow",1,1,1,1,1
"2857","X275218","BoneMarrow",1,1,1,1,1
"2858","X275274","BoneMarrow",1,0,1,1,1
"2859","X275301","BoneMarrow",1,1,1,1,1
"2860","X275321","BoneMarrow",1,0,1,1,1
"2861","X275378","BoneMarrow",0.65,0,1,1,1
"2862","X275442","BoneMarrow",0,1,1,1,1
"2863","X275466","BoneMarrow",1,0,1,1,1
"2864","X275534","BoneMarrow",1,1,1,1,1
"2865","X275587","BoneMarrow",0,1,1,1,1
"2866","X275602","BoneMarrow",0,1,0.7,1,0.6
"2867","X275616","BoneMarrow",1,0,1,1,1
"2868","X275655","BoneMarrow",0,0,1,1,1
"2869","X275689","BoneMarrow",1,0,0.9,1,1
"2870","X275694","BoneMarrow",1,1,1,1,1
"2871","X275775","BoneMarrow",0,1,1,1,1
"2872","X275822","BoneMarrow",0.25,0,1,0.7,1
"2873","X275884","BoneMarrow",0,1,0.3,1,1
"2874","X275891","BoneMarrow",1,1,1,1,1
"2875","X275920","BoneMarrow",0,1,0.4,1,0
"2876","X27598","BoneMarrow",0,0,0,0,0
"2877","X276038","BoneMarrow",1,NA,1,1,1
"2878","X276066","BoneMarrow",1,0,1,1,1
"2879","X276173","BoneMarrow",0.5,0,1,1,1
"2880","X276265","BoneMarrow",1,1,1,1,1
"2881","X276328","BoneMarrow",1,0,1,1,1
"2882","X276376","BoneMarrow",0.8,0,0.7,1,1
"2883","X27641","BoneMarrow",1,1,1,0.9,1
"2884","X276421","BoneMarrow",0,0.2,0.7,0.2,0.9
"2885","X276593","BoneMarrow",1,0,1,0.8,1
"2886","X276612","BoneMarrow",1,0,1,1,0.3
"2887","X276648","BoneMarrow",1,0,1,1,1
"2888","X276664","BoneMarrow",1,0,1,0.9,0.8
"2889","X276698","BoneMarrow",0,0,0.7,1,0
"2890","X276765","BoneMarrow",0,0,0.5,0,0
"2891","X276775","BoneMarrow",1,0.8,1,0.9,1
"2892","X276866","BoneMarrow",0,0,1,1,1
"2893","X277021","BoneMarrow",1,0,1,1,1
"2894","X277061","BoneMarrow",1,0,1,1,1
"2895","X277068","BoneMarrow",1,1,1,1,1
"2896","X277213","BoneMarrow",1,1,1,1,1
"2897","X277298","BoneMarrow",1,0,1,1,1
"2898","X2773","BoneMarrow",0.9,1,1,1,1
"2899","X27731","BoneMarrow",1,1,1,1,1
"2900","X277449","BoneMarrow",0,1,1,1,1
"2901","X277518","BoneMarrow",0.9,0,1,1,1
"2902","X277585","BoneMarrow",1,1,1,1,1
"2903","X277596","BoneMarrow",0.6,0,1,1,1
"2904","X277864","BoneMarrow",1,1,1,1,1
"2905","X27789","BoneMarrow",0.9,1,1,1,1
"2906","X277954","BoneMarrow",1,1,0,0,0.7
"2907","X277963","BoneMarrow",1,1,1,1,1
"2908","X278002","BoneMarrow",1,0,1,1,1
"2909","X278040","BoneMarrow",0.65,1,1,1,1
"2910","X278061","BoneMarrow",0,0,1,1,1
"2911","X278117","BoneMarrow",1,1,1,1,1
"2912","X278120","BoneMarrow",1,1,1,1,1
"2913","X278180","BoneMarrow",0,0,0.5,0.3,0
"2914","X278227","BoneMarrow",1,1,1,1,1
"2915","X278248","BoneMarrow",1,1,1,1,1
"2916","X27826","BoneMarrow",0.5,0,1,1,1
"2917","X278357","BoneMarrow",1,0,1,1,1
"2918","X278422","BoneMarrow",1,1,1,1,1
"2919","X278449","BoneMarrow",0,1,1,1,1
"2920","X278468","BoneMarrow",0.4,0,1,0.3,0.9
"2921","X278483","BoneMarrow",0.25,0,1,1,0.8
"2922","X278579","BoneMarrow",1,1,1,1,1
"2923","X278689","BoneMarrow",1,0,1,1,1
"2924","X278794","BoneMarrow",1,1,1,1,1
"2925","X278905","BoneMarrow",0,0,0.1,1,0
"2926","X278910","BoneMarrow",0.7,0,1,0.9,1
"2927","X279028","BoneMarrow",1,1,1,1,1
"2928","X27913","BoneMarrow",0,1,1,1,1
"2929","X279144","BoneMarrow",0,0,1,1,1
"2930","X279243","BoneMarrow",1,1,1,1,1
"2931","X279390","BoneMarrow",0,1,1,1,1
"2932","X279396","BoneMarrow",1,0,1,1,1
"2933","X279434","BoneMarrow",1,1,1,1,1
"2934","X279452","BoneMarrow",0,0,0,0,0
"2935","X279469","BoneMarrow",0.9,0,1,1,1
"2936","X279534","BoneMarrow",0,0,1,1,1
"2937","X279592","BoneMarrow",0.8,0,1,1,0.9
"2938","X279605","BoneMarrow",0.45,1,1,1,1
"2939","X279624","BoneMarrow",1,1,1,1,1
"2940","X279706","BoneMarrow",1,1,0.9,0.5,0
"2941","X279726","BoneMarrow",0,1,1,1,0.9
"2942","X279741","BoneMarrow",1,1,1,1,1
"2943","X279756","BoneMarrow",1,0,1,1,1
"2944","X279930","BoneMarrow",1,0,1,1,0.9
"2945","X279953","BoneMarrow",1,1,1,1,1
"2946","X279969","BoneMarrow",0,1,0.6,1,0
"2947","X280067","BoneMarrow",1,1,1,1,1
"2948","X280115","BoneMarrow",1,1,0.3,1,0
"2949","X280158","BoneMarrow",0,0,1,1,1
"2950","X280185","BoneMarrow",1,1,1,1,1
"2951","X280217","BoneMarrow",1,0,1,1,1
"2952","X280329","BoneMarrow",0,0,0,1,0
"2953","X280503","BoneMarrow",1,1,1,1,1
"2954","X280586","BoneMarrow",1,1,1,1,1
"2955","X280634","BoneMarrow",1,0,1,1,1
"2956","X280650","BoneMarrow",1,1,1,1,1
"2957","X280706","BoneMarrow",0,1,1,1,1
"2958","X280742","BoneMarrow",0.6,0.9,1,1,0.9
"2959","X280798","BoneMarrow",1,1,1,1,1
"2960","X28084","BoneMarrow",0,1,0,0.6,0
"2961","X280953","BoneMarrow",0.6,1,1,1,1
"2962","X280974","BoneMarrow",1,0,1,1,1
"2963","X281120","BoneMarrow",0.8,0,0.9,1,1
"2964","X281332","BoneMarrow",0,0,1,1,1
"2965","X281337","BoneMarrow",0,0,1,1,1
"2966","X281346","BoneMarrow",0.35,1,1,0.9,1
"2967","X281475","BoneMarrow",1,1,1,1,1
"2968","X281484","BoneMarrow",1,1,1,1,1
"2969","X281543","BoneMarrow",1,1,1,1,1
"2970","X281862","BoneMarrow",0,0,0,0,0
"2971","X282031","BoneMarrow",0,0,0.2,0.7,0
"2972","X282039","BoneMarrow",0.05,1,1,1,1
"2973","X282089","BoneMarrow",1,1,1,1,1
"2974","X282156","BoneMarrow",0.1,0,1,1,0.8
"2975","X282237","BoneMarrow",0,0,1,1,0.3
"2976","X282252","BoneMarrow",1,1,1,1,1
"2977","X282321","BoneMarrow",1,0,1,1,1
"2978","X28233","BoneMarrow",0.55,1,1,1,1
"2979","X282489","BoneMarrow",0.9,1,1,1,1
"2980","X282541","BoneMarrow",1,0.1,0.8,0.2,1
"2981","X282582","BoneMarrow",0,0,1,1,1
"2982","X282588","BoneMarrow",1,0,1,1,1
"2983","X282613","BoneMarrow",1,0,1,1,1
"2984","X282909","BoneMarrow",0.7,0,1,1,1
"2985","X282970","BoneMarrow",1,1,1,1,1
"2986","X283058","BoneMarrow",1,0,1,1,1
"2987","X283078","BoneMarrow",1,1,1,1,1
"2988","X283098","BoneMarrow",0,0.1,0.2,0,0
"2989","X283192","BoneMarrow",1,1,1,1,1
"2990","X28344","BoneMarrow",0,0,1,1,1
"2991","X283489","BoneMarrow",0.9,1,1,1,1
"2992","X283556","BoneMarrow",0,0,1,1,1
"2993","X283563","BoneMarrow",0.8,1,1,1,1
"2994","X283583","BoneMarrow",1,1,1,1,1
"2995","X283679","BoneMarrow",1,1,0.7,0,0
"2996","X283790","BoneMarrow",1,1,0.7,1,1
"2997","X283818","BoneMarrow",1,0,1,1,1
"2998","X283852","BoneMarrow",0.1,0,1,1,1
"2999","X283858","BoneMarrow",0.95,1,1,1,1
"3000","X283911","BoneMarrow",0.35,1,1,1,1
"3001","X283912","BoneMarrow",1,1,1,1,1
"3002","X283947","BoneMarrow",0,0,0,0,0
"3003","X28396","BoneMarrow",0,0,1,1,1
"3004","X283989","BoneMarrow",1,0.7,0.8,0.9,1
"3005","X284100","BoneMarrow",0.75,1,1,1,1
"3006","X284193","BoneMarrow",0,0,1,1,1
"3007","X28421","BoneMarrow",0.7,1,1,1,1
"3008","X284275","BoneMarrow",1,1,1,1,1
"3009","X284317","BoneMarrow",1,0,1,1,1
"3010","X284475","BoneMarrow",1,1,1,1,1
"3011","X28448","BoneMarrow",0,0,1,1,1
"3012","X284502","BoneMarrow",1,0,1,1,1
"3013","X284610","BoneMarrow",0,0.1,0.3,0,0
"3014","X284640","BoneMarrow",1,1,1,1,1
"3015","X284644","BoneMarrow",0,1,1,1,1
"3016","X28467","BoneMarrow",0,0,1,1,0
"3017","X284753","BoneMarrow",0,1,1,1,1
"3018","X284800","BoneMarrow",0,1,0.2,1,0
"3019","X28482","BoneMarrow",1,1,1,1,1
"3020","X284877","BoneMarrow",1,0,1,0.9,1
"3021","X285004","BoneMarrow",0,0,1,1,0
"3022","X285006","BoneMarrow",0,0,1,1,1
"3023","X285020","BoneMarrow",0,0,0,0,0
"3024","X285071","BoneMarrow",1,1,1,1,1
"3025","X285111","BoneMarrow",0.3,0,1,1,1
"3026","X285216","BoneMarrow",1,1,1,1,1
"3027","X285254","BoneMarrow",1,1,1,1,0.8
"3028","X285289","BoneMarrow",0,0,1,1,1
"3029","X285330","BoneMarrow",1,0,1,1,0.4
"3030","X285366","BoneMarrow",0,1,1,1,0
"3031","X285530","BoneMarrow",1,1,1,1,1
"3032","X285562","BoneMarrow",1,0,1,1,0.7
"3033","X285573","BoneMarrow",1,0,0.3,0.8,0.6
"3034","X285586","BoneMarrow",1,1,1,1,1
"3035","X285623","BoneMarrow",1,0,1,1,1
"3036","X285640","BoneMarrow",1,0,1,1,1
"3037","X285735","BoneMarrow",0,0.3,0.2,0,0
"3038","X285797","BoneMarrow",0,0,1,0.1,1
"3039","X285811","BoneMarrow",1,1,1,1,1
"3040","X285838","BoneMarrow",0,1,1,1,1
"3041","X285841","BoneMarrow",1,1,0.9,1,0.6
"3042","X285921","BoneMarrow",1,0,1,1,1
"3043","X285993","BoneMarrow",0,1,1,1,1
"3044","X286037","BoneMarrow",1,0,1,1,1
"3045","X2862","BoneMarrow",1,1,1,0,0.7
"3046","X286351","BoneMarrow",1,1,1,1,1
"3047","X286383","BoneMarrow",1,0,1,1,1
"3048","X286527","BoneMarrow",1,0,1,1,0.3
"3049","X286589","BoneMarrow",1,0,1,0.4,0.9
"3050","X286674","BoneMarrow",0,0,0.8,1,1
"3051","X286681","BoneMarrow",0.2,1,1,1,1
"3052","X286713","BoneMarrow",1,0,1,1,1
